"DHSID","DHSCC","DHSYEAR","DHSCLUST","CCFIPS","ADM1FIPS","ADM1FIPSNA","ADM1SALBCO","ADM1SALBNA","ADM1DHS","ADM1NAME","DHSREGCO","DHSREGNA","SOURCE","URBAN_RURA","LATNUM","LONGNUM","ALT_GPS","ALT_DEM","DATUM","area","WEALTHQHH","Group","geometry"
"GH200800000228","GH",2008,228,"GH","GH02","Ashanti","GHA001","Ashanti",6,"Ashanti",6,"Ashanti","GPS","U",6.693589,-1.563085,9999,269,"WGS84",0,5,"Control",c(695689.869416732, 734304.944182314)
"GH200800000228","GH",2008,228,"GH","GH02","Ashanti","GHA001","Ashanti",6,"Ashanti",6,"Ashanti","GPS","U",6.693589,-1.563085,9999,269,"WGS84",0,5,"Control",c(695689.869416732, 734304.944182314)
"GH200800000228","GH",2008,228,"GH","GH02","Ashanti","GHA001","Ashanti",6,"Ashanti",6,"Ashanti","GPS","U",6.693589,-1.563085,9999,269,"WGS84",0,5,"Control",c(695689.869416732, 734304.944182314)
"GH200800000228","GH",2008,228,"GH","GH02","Ashanti","GHA001","Ashanti",6,"Ashanti",6,"Ashanti","GPS","U",6.693589,-1.563085,9999,269,"WGS84",0,5,"Control",c(695689.869416732, 734304.944182314)
"GH200800000228","GH",2008,228,"GH","GH02","Ashanti","GHA001","Ashanti",6,"Ashanti",6,"Ashanti","GPS","U",6.693589,-1.563085,9999,269,"WGS84",0,5,"Control",c(695689.869416732, 734304.944182314)
"GH200800000228","GH",2008,228,"GH","GH02","Ashanti","GHA001","Ashanti",6,"Ashanti",6,"Ashanti","GPS","U",6.693589,-1.563085,9999,269,"WGS84",0,5,"Control",c(695689.869416732, 734304.944182314)
"GH200800000228","GH",2008,228,"GH","GH02","Ashanti","GHA001","Ashanti",6,"Ashanti",6,"Ashanti","GPS","U",6.693589,-1.563085,9999,269,"WGS84",0,5,"Control",c(695689.869416732, 734304.944182314)
"GH200800000228","GH",2008,228,"GH","GH02","Ashanti","GHA001","Ashanti",6,"Ashanti",6,"Ashanti","GPS","U",6.693589,-1.563085,9999,269,"WGS84",0,5,"Control",c(695689.869416732, 734304.944182314)
"GH200800000228","GH",2008,228,"GH","GH02","Ashanti","GHA001","Ashanti",6,"Ashanti",6,"Ashanti","GPS","U",6.693589,-1.563085,9999,269,"WGS84",0,5,"Control",c(695689.869416732, 734304.944182314)
"GH200800000228","GH",2008,228,"GH","GH02","Ashanti","GHA001","Ashanti",6,"Ashanti",6,"Ashanti","GPS","U",6.693589,-1.563085,9999,269,"WGS84",0,5,"Control",c(695689.869416732, 734304.944182314)
"GH200800000228","GH",2008,228,"GH","GH02","Ashanti","GHA001","Ashanti",6,"Ashanti",6,"Ashanti","GPS","U",6.693589,-1.563085,9999,269,"WGS84",0,5,"Control",c(695689.869416732, 734304.944182314)
"GH200800000228","GH",2008,228,"GH","GH02","Ashanti","GHA001","Ashanti",6,"Ashanti",6,"Ashanti","GPS","U",6.693589,-1.563085,9999,269,"WGS84",0,5,"Control",c(695689.869416732, 734304.944182314)
"GH200800000228","GH",2008,228,"GH","GH02","Ashanti","GHA001","Ashanti",6,"Ashanti",6,"Ashanti","GPS","U",6.693589,-1.563085,9999,269,"WGS84",0,5,"Control",c(695689.869416732, 734304.944182314)
"GH200800000228","GH",2008,228,"GH","GH02","Ashanti","GHA001","Ashanti",6,"Ashanti",6,"Ashanti","GPS","U",6.693589,-1.563085,9999,269,"WGS84",0,5,"Control",c(695689.869416732, 734304.944182314)
"GH200800000228","GH",2008,228,"GH","GH02","Ashanti","GHA001","Ashanti",6,"Ashanti",6,"Ashanti","GPS","U",6.693589,-1.563085,9999,269,"WGS84",0,5,"Control",c(695689.869416732, 734304.944182314)
"GH200800000228","GH",2008,228,"GH","GH02","Ashanti","GHA001","Ashanti",6,"Ashanti",6,"Ashanti","GPS","U",6.693589,-1.563085,9999,269,"WGS84",0,5,"Control",c(695689.869416732, 734304.944182314)
"GH200800000228","GH",2008,228,"GH","GH02","Ashanti","GHA001","Ashanti",6,"Ashanti",6,"Ashanti","GPS","U",6.693589,-1.563085,9999,269,"WGS84",0,5,"Control",c(695689.869416732, 734304.944182314)
"GH200800000228","GH",2008,228,"GH","GH02","Ashanti","GHA001","Ashanti",6,"Ashanti",6,"Ashanti","GPS","U",6.693589,-1.563085,9999,269,"WGS84",0,5,"Control",c(695689.869416732, 734304.944182314)
"GH200800000228","GH",2008,228,"GH","GH02","Ashanti","GHA001","Ashanti",6,"Ashanti",6,"Ashanti","GPS","U",6.693589,-1.563085,9999,269,"WGS84",0,5,"Control",c(695689.869416732, 734304.944182314)
"GH200800000228","GH",2008,228,"GH","GH02","Ashanti","GHA001","Ashanti",6,"Ashanti",6,"Ashanti","GPS","U",6.693589,-1.563085,9999,269,"WGS84",0,5,"Control",c(695689.869416732, 734304.944182314)
"GH200800000228","GH",2008,228,"GH","GH02","Ashanti","GHA001","Ashanti",6,"Ashanti",6,"Ashanti","GPS","U",6.693589,-1.563085,9999,269,"WGS84",0,5,"Control",c(695689.869416732, 734304.944182314)
"GH200800000228","GH",2008,228,"GH","GH02","Ashanti","GHA001","Ashanti",6,"Ashanti",6,"Ashanti","GPS","U",6.693589,-1.563085,9999,269,"WGS84",0,4,"Control",c(695689.869416732, 734304.944182314)
"GH200800000228","GH",2008,228,"GH","GH02","Ashanti","GHA001","Ashanti",6,"Ashanti",6,"Ashanti","GPS","U",6.693589,-1.563085,9999,269,"WGS84",0,4,"Control",c(695689.869416732, 734304.944182314)
"GH200800000228","GH",2008,228,"GH","GH02","Ashanti","GHA001","Ashanti",6,"Ashanti",6,"Ashanti","GPS","U",6.693589,-1.563085,9999,269,"WGS84",0,4,"Control",c(695689.869416732, 734304.944182314)
"GH200800000228","GH",2008,228,"GH","GH02","Ashanti","GHA001","Ashanti",6,"Ashanti",6,"Ashanti","GPS","U",6.693589,-1.563085,9999,269,"WGS84",0,4,"Control",c(695689.869416732, 734304.944182314)
"GH200800000228","GH",2008,228,"GH","GH02","Ashanti","GHA001","Ashanti",6,"Ashanti",6,"Ashanti","GPS","U",6.693589,-1.563085,9999,269,"WGS84",0,4,"Control",c(695689.869416732, 734304.944182314)
"GH200800000228","GH",2008,228,"GH","GH02","Ashanti","GHA001","Ashanti",6,"Ashanti",6,"Ashanti","GPS","U",6.693589,-1.563085,9999,269,"WGS84",0,4,"Control",c(695689.869416732, 734304.944182314)
"GH200800000228","GH",2008,228,"GH","GH02","Ashanti","GHA001","Ashanti",6,"Ashanti",6,"Ashanti","GPS","U",6.693589,-1.563085,9999,269,"WGS84",0,3,"Control",c(695689.869416732, 734304.944182314)
"GH200800000228","GH",2008,228,"GH","GH02","Ashanti","GHA001","Ashanti",6,"Ashanti",6,"Ashanti","GPS","U",6.693589,-1.563085,9999,269,"WGS84",0,3,"Control",c(695689.869416732, 734304.944182314)
"GH200800000228","GH",2008,228,"GH","GH02","Ashanti","GHA001","Ashanti",6,"Ashanti",6,"Ashanti","GPS","U",6.693589,-1.563085,9999,269,"WGS84",0,3,"Control",c(695689.869416732, 734304.944182314)
"GH200800000228","GH",2008,228,"GH","GH02","Ashanti","GHA001","Ashanti",6,"Ashanti",6,"Ashanti","GPS","U",6.693589,-1.563085,9999,269,"WGS84",0,3,"Control",c(695689.869416732, 734304.944182314)
"GH200800000228","GH",2008,228,"GH","GH02","Ashanti","GHA001","Ashanti",6,"Ashanti",6,"Ashanti","GPS","U",6.693589,-1.563085,9999,269,"WGS84",0,3,"Control",c(695689.869416732, 734304.944182314)
"GH200800000228","GH",2008,228,"GH","GH02","Ashanti","GHA001","Ashanti",6,"Ashanti",6,"Ashanti","GPS","U",6.693589,-1.563085,9999,269,"WGS84",0,3,"Control",c(695689.869416732, 734304.944182314)
"GH200800000228","GH",2008,228,"GH","GH02","Ashanti","GHA001","Ashanti",6,"Ashanti",6,"Ashanti","GPS","U",6.693589,-1.563085,9999,269,"WGS84",0,3,"Control",c(695689.869416732, 734304.944182314)
"GH200800000228","GH",2008,228,"GH","GH02","Ashanti","GHA001","Ashanti",6,"Ashanti",6,"Ashanti","GPS","U",6.693589,-1.563085,9999,269,"WGS84",0,3,"Control",c(695689.869416732, 734304.944182314)
"GH200800000228","GH",2008,228,"GH","GH02","Ashanti","GHA001","Ashanti",6,"Ashanti",6,"Ashanti","GPS","U",6.693589,-1.563085,9999,269,"WGS84",0,5,"Control",c(695689.869416732, 734304.944182314)
"GH200800000228","GH",2008,228,"GH","GH02","Ashanti","GHA001","Ashanti",6,"Ashanti",6,"Ashanti","GPS","U",6.693589,-1.563085,9999,269,"WGS84",0,5,"Control",c(695689.869416732, 734304.944182314)
"GH200800000228","GH",2008,228,"GH","GH02","Ashanti","GHA001","Ashanti",6,"Ashanti",6,"Ashanti","GPS","U",6.693589,-1.563085,9999,269,"WGS84",0,5,"Control",c(695689.869416732, 734304.944182314)
"GH200800000228","GH",2008,228,"GH","GH02","Ashanti","GHA001","Ashanti",6,"Ashanti",6,"Ashanti","GPS","U",6.693589,-1.563085,9999,269,"WGS84",0,5,"Control",c(695689.869416732, 734304.944182314)
"GH200800000228","GH",2008,228,"GH","GH02","Ashanti","GHA001","Ashanti",6,"Ashanti",6,"Ashanti","GPS","U",6.693589,-1.563085,9999,269,"WGS84",0,5,"Control",c(695689.869416732, 734304.944182314)
"GH200800000228","GH",2008,228,"GH","GH02","Ashanti","GHA001","Ashanti",6,"Ashanti",6,"Ashanti","GPS","U",6.693589,-1.563085,9999,269,"WGS84",0,5,"Control",c(695689.869416732, 734304.944182314)
"GH200800000228","GH",2008,228,"GH","GH02","Ashanti","GHA001","Ashanti",6,"Ashanti",6,"Ashanti","GPS","U",6.693589,-1.563085,9999,269,"WGS84",0,5,"Control",c(695689.869416732, 734304.944182314)
"GH200800000228","GH",2008,228,"GH","GH02","Ashanti","GHA001","Ashanti",6,"Ashanti",6,"Ashanti","GPS","U",6.693589,-1.563085,9999,269,"WGS84",0,5,"Control",c(695689.869416732, 734304.944182314)
"GH200800000228","GH",2008,228,"GH","GH02","Ashanti","GHA001","Ashanti",6,"Ashanti",6,"Ashanti","GPS","U",6.693589,-1.563085,9999,269,"WGS84",0,5,"Control",c(695689.869416732, 734304.944182314)
"GH200800000228","GH",2008,228,"GH","GH02","Ashanti","GHA001","Ashanti",6,"Ashanti",6,"Ashanti","GPS","U",6.693589,-1.563085,9999,269,"WGS84",0,5,"Control",c(695689.869416732, 734304.944182314)
"GH200800000228","GH",2008,228,"GH","GH02","Ashanti","GHA001","Ashanti",6,"Ashanti",6,"Ashanti","GPS","U",6.693589,-1.563085,9999,269,"WGS84",0,5,"Control",c(695689.869416732, 734304.944182314)
"GH200800000228","GH",2008,228,"GH","GH02","Ashanti","GHA001","Ashanti",6,"Ashanti",6,"Ashanti","GPS","U",6.693589,-1.563085,9999,269,"WGS84",0,5,"Control",c(695689.869416732, 734304.944182314)
"GH200800000228","GH",2008,228,"GH","GH02","Ashanti","GHA001","Ashanti",6,"Ashanti",6,"Ashanti","GPS","U",6.693589,-1.563085,9999,269,"WGS84",0,5,"Control",c(695689.869416732, 734304.944182314)
"GH200800000228","GH",2008,228,"GH","GH02","Ashanti","GHA001","Ashanti",6,"Ashanti",6,"Ashanti","GPS","U",6.693589,-1.563085,9999,269,"WGS84",0,5,"Control",c(695689.869416732, 734304.944182314)
"GH200800000228","GH",2008,228,"GH","GH02","Ashanti","GHA001","Ashanti",6,"Ashanti",6,"Ashanti","GPS","U",6.693589,-1.563085,9999,269,"WGS84",0,5,"Control",c(695689.869416732, 734304.944182314)
"GH200800000228","GH",2008,228,"GH","GH02","Ashanti","GHA001","Ashanti",6,"Ashanti",6,"Ashanti","GPS","U",6.693589,-1.563085,9999,269,"WGS84",0,4,"Control",c(695689.869416732, 734304.944182314)
"GH200800000228","GH",2008,228,"GH","GH02","Ashanti","GHA001","Ashanti",6,"Ashanti",6,"Ashanti","GPS","U",6.693589,-1.563085,9999,269,"WGS84",0,4,"Control",c(695689.869416732, 734304.944182314)
"GH200800000228","GH",2008,228,"GH","GH02","Ashanti","GHA001","Ashanti",6,"Ashanti",6,"Ashanti","GPS","U",6.693589,-1.563085,9999,269,"WGS84",0,4,"Control",c(695689.869416732, 734304.944182314)
"GH200800000228","GH",2008,228,"GH","GH02","Ashanti","GHA001","Ashanti",6,"Ashanti",6,"Ashanti","GPS","U",6.693589,-1.563085,9999,269,"WGS84",0,4,"Control",c(695689.869416732, 734304.944182314)
"GH200800000228","GH",2008,228,"GH","GH02","Ashanti","GHA001","Ashanti",6,"Ashanti",6,"Ashanti","GPS","U",6.693589,-1.563085,9999,269,"WGS84",0,4,"Control",c(695689.869416732, 734304.944182314)
"GH200800000228","GH",2008,228,"GH","GH02","Ashanti","GHA001","Ashanti",6,"Ashanti",6,"Ashanti","GPS","U",6.693589,-1.563085,9999,269,"WGS84",0,5,"Control",c(695689.869416732, 734304.944182314)
"GH200800000228","GH",2008,228,"GH","GH02","Ashanti","GHA001","Ashanti",6,"Ashanti",6,"Ashanti","GPS","U",6.693589,-1.563085,9999,269,"WGS84",0,5,"Control",c(695689.869416732, 734304.944182314)
"GH200800000228","GH",2008,228,"GH","GH02","Ashanti","GHA001","Ashanti",6,"Ashanti",6,"Ashanti","GPS","U",6.693589,-1.563085,9999,269,"WGS84",0,5,"Control",c(695689.869416732, 734304.944182314)
"GH200800000228","GH",2008,228,"GH","GH02","Ashanti","GHA001","Ashanti",6,"Ashanti",6,"Ashanti","GPS","U",6.693589,-1.563085,9999,269,"WGS84",0,5,"Control",c(695689.869416732, 734304.944182314)
"GH200800000228","GH",2008,228,"GH","GH02","Ashanti","GHA001","Ashanti",6,"Ashanti",6,"Ashanti","GPS","U",6.693589,-1.563085,9999,269,"WGS84",0,4,"Control",c(695689.869416732, 734304.944182314)
"GH200800000228","GH",2008,228,"GH","GH02","Ashanti","GHA001","Ashanti",6,"Ashanti",6,"Ashanti","GPS","U",6.693589,-1.563085,9999,269,"WGS84",0,4,"Control",c(695689.869416732, 734304.944182314)
"GH200800000228","GH",2008,228,"GH","GH02","Ashanti","GHA001","Ashanti",6,"Ashanti",6,"Ashanti","GPS","U",6.693589,-1.563085,9999,269,"WGS84",0,4,"Control",c(695689.869416732, 734304.944182314)
"GH200800000228","GH",2008,228,"GH","GH02","Ashanti","GHA001","Ashanti",6,"Ashanti",6,"Ashanti","GPS","U",6.693589,-1.563085,9999,269,"WGS84",0,4,"Control",c(695689.869416732, 734304.944182314)
"GH200800000228","GH",2008,228,"GH","GH02","Ashanti","GHA001","Ashanti",6,"Ashanti",6,"Ashanti","GPS","U",6.693589,-1.563085,9999,269,"WGS84",0,4,"Control",c(695689.869416732, 734304.944182314)
"GH200800000228","GH",2008,228,"GH","GH02","Ashanti","GHA001","Ashanti",6,"Ashanti",6,"Ashanti","GPS","U",6.693589,-1.563085,9999,269,"WGS84",0,4,"Control",c(695689.869416732, 734304.944182314)
"GH200800000228","GH",2008,228,"GH","GH02","Ashanti","GHA001","Ashanti",6,"Ashanti",6,"Ashanti","GPS","U",6.693589,-1.563085,9999,269,"WGS84",0,4,"Control",c(695689.869416732, 734304.944182314)
"GH200800000228","GH",2008,228,"GH","GH02","Ashanti","GHA001","Ashanti",6,"Ashanti",6,"Ashanti","GPS","U",6.693589,-1.563085,9999,269,"WGS84",0,3,"Control",c(695689.869416732, 734304.944182314)
"GH200800000228","GH",2008,228,"GH","GH02","Ashanti","GHA001","Ashanti",6,"Ashanti",6,"Ashanti","GPS","U",6.693589,-1.563085,9999,269,"WGS84",0,4,"Control",c(695689.869416732, 734304.944182314)
"GH200800000228","GH",2008,228,"GH","GH02","Ashanti","GHA001","Ashanti",6,"Ashanti",6,"Ashanti","GPS","U",6.693589,-1.563085,9999,269,"WGS84",0,4,"Control",c(695689.869416732, 734304.944182314)
"GH200800000228","GH",2008,228,"GH","GH02","Ashanti","GHA001","Ashanti",6,"Ashanti",6,"Ashanti","GPS","U",6.693589,-1.563085,9999,269,"WGS84",0,4,"Control",c(695689.869416732, 734304.944182314)
"GH200800000228","GH",2008,228,"GH","GH02","Ashanti","GHA001","Ashanti",6,"Ashanti",6,"Ashanti","GPS","U",6.693589,-1.563085,9999,269,"WGS84",0,4,"Control",c(695689.869416732, 734304.944182314)
"GH200800000228","GH",2008,228,"GH","GH02","Ashanti","GHA001","Ashanti",6,"Ashanti",6,"Ashanti","GPS","U",6.693589,-1.563085,9999,269,"WGS84",0,4,"Control",c(695689.869416732, 734304.944182314)
"GH200800000228","GH",2008,228,"GH","GH02","Ashanti","GHA001","Ashanti",6,"Ashanti",6,"Ashanti","GPS","U",6.693589,-1.563085,9999,269,"WGS84",0,4,"Control",c(695689.869416732, 734304.944182314)
"GH200800000228","GH",2008,228,"GH","GH02","Ashanti","GHA001","Ashanti",6,"Ashanti",6,"Ashanti","GPS","U",6.693589,-1.563085,9999,269,"WGS84",0,4,"Control",c(695689.869416732, 734304.944182314)
"GH200800000228","GH",2008,228,"GH","GH02","Ashanti","GHA001","Ashanti",6,"Ashanti",6,"Ashanti","GPS","U",6.693589,-1.563085,9999,269,"WGS84",0,4,"Control",c(695689.869416732, 734304.944182314)
"GH200800000228","GH",2008,228,"GH","GH02","Ashanti","GHA001","Ashanti",6,"Ashanti",6,"Ashanti","GPS","U",6.693589,-1.563085,9999,269,"WGS84",0,4,"Control",c(695689.869416732, 734304.944182314)
"GH200800000228","GH",2008,228,"GH","GH02","Ashanti","GHA001","Ashanti",6,"Ashanti",6,"Ashanti","GPS","U",6.693589,-1.563085,9999,269,"WGS84",0,4,"Control",c(695689.869416732, 734304.944182314)
"GH200800000228","GH",2008,228,"GH","GH02","Ashanti","GHA001","Ashanti",6,"Ashanti",6,"Ashanti","GPS","U",6.693589,-1.563085,9999,269,"WGS84",0,4,"Control",c(695689.869416732, 734304.944182314)
"GH200800000228","GH",2008,228,"GH","GH02","Ashanti","GHA001","Ashanti",6,"Ashanti",6,"Ashanti","GPS","U",6.693589,-1.563085,9999,269,"WGS84",0,4,"Control",c(695689.869416732, 734304.944182314)
"GH200800000228","GH",2008,228,"GH","GH02","Ashanti","GHA001","Ashanti",6,"Ashanti",6,"Ashanti","GPS","U",6.693589,-1.563085,9999,269,"WGS84",0,4,"Control",c(695689.869416732, 734304.944182314)
"GH200800000228","GH",2008,228,"GH","GH02","Ashanti","GHA001","Ashanti",6,"Ashanti",6,"Ashanti","GPS","U",6.693589,-1.563085,9999,269,"WGS84",0,4,"Control",c(695689.869416732, 734304.944182314)
"GH200800000228","GH",2008,228,"GH","GH02","Ashanti","GHA001","Ashanti",6,"Ashanti",6,"Ashanti","GPS","U",6.693589,-1.563085,9999,269,"WGS84",0,3,"Control",c(695689.869416732, 734304.944182314)
"GH200800000228","GH",2008,228,"GH","GH02","Ashanti","GHA001","Ashanti",6,"Ashanti",6,"Ashanti","GPS","U",6.693589,-1.563085,9999,269,"WGS84",0,5,"Control",c(695689.869416732, 734304.944182314)
"GH200800000228","GH",2008,228,"GH","GH02","Ashanti","GHA001","Ashanti",6,"Ashanti",6,"Ashanti","GPS","U",6.693589,-1.563085,9999,269,"WGS84",0,5,"Control",c(695689.869416732, 734304.944182314)
"GH200800000228","GH",2008,228,"GH","GH02","Ashanti","GHA001","Ashanti",6,"Ashanti",6,"Ashanti","GPS","U",6.693589,-1.563085,9999,269,"WGS84",0,5,"Control",c(695689.869416732, 734304.944182314)
"GH200800000228","GH",2008,228,"GH","GH02","Ashanti","GHA001","Ashanti",6,"Ashanti",6,"Ashanti","GPS","U",6.693589,-1.563085,9999,269,"WGS84",0,5,"Control",c(695689.869416732, 734304.944182314)
"GH200800000228","GH",2008,228,"GH","GH02","Ashanti","GHA001","Ashanti",6,"Ashanti",6,"Ashanti","GPS","U",6.693589,-1.563085,9999,269,"WGS84",0,5,"Control",c(695689.869416732, 734304.944182314)
"GH200800000228","GH",2008,228,"GH","GH02","Ashanti","GHA001","Ashanti",6,"Ashanti",6,"Ashanti","GPS","U",6.693589,-1.563085,9999,269,"WGS84",0,5,"Control",c(695689.869416732, 734304.944182314)
"GH200800000228","GH",2008,228,"GH","GH02","Ashanti","GHA001","Ashanti",6,"Ashanti",6,"Ashanti","GPS","U",6.693589,-1.563085,9999,269,"WGS84",0,5,"Control",c(695689.869416732, 734304.944182314)
"GH200800000228","GH",2008,228,"GH","GH02","Ashanti","GHA001","Ashanti",6,"Ashanti",6,"Ashanti","GPS","U",6.693589,-1.563085,9999,269,"WGS84",0,5,"Control",c(695689.869416732, 734304.944182314)
"GH200800000228","GH",2008,228,"GH","GH02","Ashanti","GHA001","Ashanti",6,"Ashanti",6,"Ashanti","GPS","U",6.693589,-1.563085,9999,269,"WGS84",0,5,"Control",c(695689.869416732, 734304.944182314)
"GH200800000228","GH",2008,228,"GH","GH02","Ashanti","GHA001","Ashanti",6,"Ashanti",6,"Ashanti","GPS","U",6.693589,-1.563085,9999,269,"WGS84",0,5,"Control",c(695689.869416732, 734304.944182314)
"GH200800000228","GH",2008,228,"GH","GH02","Ashanti","GHA001","Ashanti",6,"Ashanti",6,"Ashanti","GPS","U",6.693589,-1.563085,9999,269,"WGS84",0,5,"Control",c(695689.869416732, 734304.944182314)
"GH200800000228","GH",2008,228,"GH","GH02","Ashanti","GHA001","Ashanti",6,"Ashanti",6,"Ashanti","GPS","U",6.693589,-1.563085,9999,269,"WGS84",0,5,"Control",c(695689.869416732, 734304.944182314)
"GH200800000228","GH",2008,228,"GH","GH02","Ashanti","GHA001","Ashanti",6,"Ashanti",6,"Ashanti","GPS","U",6.693589,-1.563085,9999,269,"WGS84",0,5,"Control",c(695689.869416732, 734304.944182314)
"GH200800000228","GH",2008,228,"GH","GH02","Ashanti","GHA001","Ashanti",6,"Ashanti",6,"Ashanti","GPS","U",6.693589,-1.563085,9999,269,"WGS84",0,5,"Control",c(695689.869416732, 734304.944182314)
"GH200800000228","GH",2008,228,"GH","GH02","Ashanti","GHA001","Ashanti",6,"Ashanti",6,"Ashanti","GPS","U",6.693589,-1.563085,9999,269,"WGS84",0,5,"Control",c(695689.869416732, 734304.944182314)
"GH200800000228","GH",2008,228,"GH","GH02","Ashanti","GHA001","Ashanti",6,"Ashanti",6,"Ashanti","GPS","U",6.693589,-1.563085,9999,269,"WGS84",0,4,"Control",c(695689.869416732, 734304.944182314)
"GH200800000228","GH",2008,228,"GH","GH02","Ashanti","GHA001","Ashanti",6,"Ashanti",6,"Ashanti","GPS","U",6.693589,-1.563085,9999,269,"WGS84",0,4,"Control",c(695689.869416732, 734304.944182314)
"GH200800000228","GH",2008,228,"GH","GH02","Ashanti","GHA001","Ashanti",6,"Ashanti",6,"Ashanti","GPS","U",6.693589,-1.563085,9999,269,"WGS84",0,4,"Control",c(695689.869416732, 734304.944182314)
"GH200800000228","GH",2008,228,"GH","GH02","Ashanti","GHA001","Ashanti",6,"Ashanti",6,"Ashanti","GPS","U",6.693589,-1.563085,9999,269,"WGS84",0,4,"Control",c(695689.869416732, 734304.944182314)
"GH200800000237","GH",2008,237,"GH","GH02","Ashanti","GHA001","Ashanti",6,"Ashanti",6,"Ashanti","GPS","U",6.731165,-1.628727,9999,273,"WGS84",0,3,"Control",c(671900.490983552, 747964.923557803)
"GH200800000237","GH",2008,237,"GH","GH02","Ashanti","GHA001","Ashanti",6,"Ashanti",6,"Ashanti","GPS","U",6.731165,-1.628727,9999,273,"WGS84",0,3,"Control",c(671900.490983552, 747964.923557803)
"GH200800000237","GH",2008,237,"GH","GH02","Ashanti","GHA001","Ashanti",6,"Ashanti",6,"Ashanti","GPS","U",6.731165,-1.628727,9999,273,"WGS84",0,3,"Control",c(671900.490983552, 747964.923557803)
"GH200800000237","GH",2008,237,"GH","GH02","Ashanti","GHA001","Ashanti",6,"Ashanti",6,"Ashanti","GPS","U",6.731165,-1.628727,9999,273,"WGS84",0,3,"Control",c(671900.490983552, 747964.923557803)
"GH200800000237","GH",2008,237,"GH","GH02","Ashanti","GHA001","Ashanti",6,"Ashanti",6,"Ashanti","GPS","U",6.731165,-1.628727,9999,273,"WGS84",0,3,"Control",c(671900.490983552, 747964.923557803)
"GH200800000237","GH",2008,237,"GH","GH02","Ashanti","GHA001","Ashanti",6,"Ashanti",6,"Ashanti","GPS","U",6.731165,-1.628727,9999,273,"WGS84",0,3,"Control",c(671900.490983552, 747964.923557803)
"GH200800000237","GH",2008,237,"GH","GH02","Ashanti","GHA001","Ashanti",6,"Ashanti",6,"Ashanti","GPS","U",6.731165,-1.628727,9999,273,"WGS84",0,3,"Control",c(671900.490983552, 747964.923557803)
"GH200800000237","GH",2008,237,"GH","GH02","Ashanti","GHA001","Ashanti",6,"Ashanti",6,"Ashanti","GPS","U",6.731165,-1.628727,9999,273,"WGS84",0,3,"Control",c(671900.490983552, 747964.923557803)
"GH200800000237","GH",2008,237,"GH","GH02","Ashanti","GHA001","Ashanti",6,"Ashanti",6,"Ashanti","GPS","U",6.731165,-1.628727,9999,273,"WGS84",0,3,"Control",c(671900.490983552, 747964.923557803)
"GH200800000237","GH",2008,237,"GH","GH02","Ashanti","GHA001","Ashanti",6,"Ashanti",6,"Ashanti","GPS","U",6.731165,-1.628727,9999,273,"WGS84",0,3,"Control",c(671900.490983552, 747964.923557803)
"GH200800000237","GH",2008,237,"GH","GH02","Ashanti","GHA001","Ashanti",6,"Ashanti",6,"Ashanti","GPS","U",6.731165,-1.628727,9999,273,"WGS84",0,4,"Control",c(671900.490983552, 747964.923557803)
"GH200800000237","GH",2008,237,"GH","GH02","Ashanti","GHA001","Ashanti",6,"Ashanti",6,"Ashanti","GPS","U",6.731165,-1.628727,9999,273,"WGS84",0,4,"Control",c(671900.490983552, 747964.923557803)
"GH200800000237","GH",2008,237,"GH","GH02","Ashanti","GHA001","Ashanti",6,"Ashanti",6,"Ashanti","GPS","U",6.731165,-1.628727,9999,273,"WGS84",0,4,"Control",c(671900.490983552, 747964.923557803)
"GH200800000237","GH",2008,237,"GH","GH02","Ashanti","GHA001","Ashanti",6,"Ashanti",6,"Ashanti","GPS","U",6.731165,-1.628727,9999,273,"WGS84",0,4,"Control",c(671900.490983552, 747964.923557803)
"GH200800000237","GH",2008,237,"GH","GH02","Ashanti","GHA001","Ashanti",6,"Ashanti",6,"Ashanti","GPS","U",6.731165,-1.628727,9999,273,"WGS84",0,4,"Control",c(671900.490983552, 747964.923557803)
"GH200800000237","GH",2008,237,"GH","GH02","Ashanti","GHA001","Ashanti",6,"Ashanti",6,"Ashanti","GPS","U",6.731165,-1.628727,9999,273,"WGS84",0,4,"Control",c(671900.490983552, 747964.923557803)
"GH200800000237","GH",2008,237,"GH","GH02","Ashanti","GHA001","Ashanti",6,"Ashanti",6,"Ashanti","GPS","U",6.731165,-1.628727,9999,273,"WGS84",0,4,"Control",c(671900.490983552, 747964.923557803)
"GH200800000237","GH",2008,237,"GH","GH02","Ashanti","GHA001","Ashanti",6,"Ashanti",6,"Ashanti","GPS","U",6.731165,-1.628727,9999,273,"WGS84",0,4,"Control",c(671900.490983552, 747964.923557803)
"GH200800000237","GH",2008,237,"GH","GH02","Ashanti","GHA001","Ashanti",6,"Ashanti",6,"Ashanti","GPS","U",6.731165,-1.628727,9999,273,"WGS84",0,4,"Control",c(671900.490983552, 747964.923557803)
"GH200800000237","GH",2008,237,"GH","GH02","Ashanti","GHA001","Ashanti",6,"Ashanti",6,"Ashanti","GPS","U",6.731165,-1.628727,9999,273,"WGS84",0,4,"Control",c(671900.490983552, 747964.923557803)
"GH200800000237","GH",2008,237,"GH","GH02","Ashanti","GHA001","Ashanti",6,"Ashanti",6,"Ashanti","GPS","U",6.731165,-1.628727,9999,273,"WGS84",0,4,"Control",c(671900.490983552, 747964.923557803)
