"DHSID","DHSCC","DHSYEAR","DHSCLUST","CCFIPS","ADM1FIPS","ADM1FIPSNA","ADM1SALBNA","ADM1SALBCO","ADM1DHS","ADM1NAME","DHSREGCO","DHSREGNA","SOURCE","URBAN_RURA","LATNUM","LONGNUM","ALT_GPS","ALT_DEM","DATUM","area","WEALTHQHH","geometry"
"KE201400000237","KE",2014,237,"KE","NULL","NULL","NULL","NULL",11,"Mombasa",1,"Coast","CEN","U",-4.05133,39.673211,9999,23,"WGS84",0,5,c(17136101.046803, -3633751.57739147)
"KE201400000237","KE",2014,237,"KE","NULL","NULL","NULL","NULL",11,"Mombasa",1,"Coast","CEN","U",-4.05133,39.673211,9999,23,"WGS84",0,5,c(17136101.046803, -3633751.57739147)
"KE201400000237","KE",2014,237,"KE","NULL","NULL","NULL","NULL",11,"Mombasa",1,"Coast","CEN","U",-4.05133,39.673211,9999,23,"WGS84",0,5,c(17136101.046803, -3633751.57739147)
"KE201400000237","KE",2014,237,"KE","NULL","NULL","NULL","NULL",11,"Mombasa",1,"Coast","CEN","U",-4.05133,39.673211,9999,23,"WGS84",0,5,c(17136101.046803, -3633751.57739147)
"KE201400000237","KE",2014,237,"KE","NULL","NULL","NULL","NULL",11,"Mombasa",1,"Coast","CEN","U",-4.05133,39.673211,9999,23,"WGS84",0,5,c(17136101.046803, -3633751.57739147)
"KE201400000237","KE",2014,237,"KE","NULL","NULL","NULL","NULL",11,"Mombasa",1,"Coast","CEN","U",-4.05133,39.673211,9999,23,"WGS84",0,5,c(17136101.046803, -3633751.57739147)
"KE201400000237","KE",2014,237,"KE","NULL","NULL","NULL","NULL",11,"Mombasa",1,"Coast","CEN","U",-4.05133,39.673211,9999,23,"WGS84",0,5,c(17136101.046803, -3633751.57739147)
"KE201400000237","KE",2014,237,"KE","NULL","NULL","NULL","NULL",11,"Mombasa",1,"Coast","CEN","U",-4.05133,39.673211,9999,23,"WGS84",0,5,c(17136101.046803, -3633751.57739147)
"KE201400000237","KE",2014,237,"KE","NULL","NULL","NULL","NULL",11,"Mombasa",1,"Coast","CEN","U",-4.05133,39.673211,9999,23,"WGS84",0,5,c(17136101.046803, -3633751.57739147)
"KE201400000237","KE",2014,237,"KE","NULL","NULL","NULL","NULL",11,"Mombasa",1,"Coast","CEN","U",-4.05133,39.673211,9999,23,"WGS84",0,5,c(17136101.046803, -3633751.57739147)
"KE201400000237","KE",2014,237,"KE","NULL","NULL","NULL","NULL",11,"Mombasa",1,"Coast","CEN","U",-4.05133,39.673211,9999,23,"WGS84",0,5,c(17136101.046803, -3633751.57739147)
"KE201400000237","KE",2014,237,"KE","NULL","NULL","NULL","NULL",11,"Mombasa",1,"Coast","CEN","U",-4.05133,39.673211,9999,23,"WGS84",0,5,c(17136101.046803, -3633751.57739147)
"KE201400000237","KE",2014,237,"KE","NULL","NULL","NULL","NULL",11,"Mombasa",1,"Coast","CEN","U",-4.05133,39.673211,9999,23,"WGS84",0,5,c(17136101.046803, -3633751.57739147)
"KE201400000237","KE",2014,237,"KE","NULL","NULL","NULL","NULL",11,"Mombasa",1,"Coast","CEN","U",-4.05133,39.673211,9999,23,"WGS84",0,5,c(17136101.046803, -3633751.57739147)
"KE201400000237","KE",2014,237,"KE","NULL","NULL","NULL","NULL",11,"Mombasa",1,"Coast","CEN","U",-4.05133,39.673211,9999,23,"WGS84",0,5,c(17136101.046803, -3633751.57739147)
"KE201400000237","KE",2014,237,"KE","NULL","NULL","NULL","NULL",11,"Mombasa",1,"Coast","CEN","U",-4.05133,39.673211,9999,23,"WGS84",0,5,c(17136101.046803, -3633751.57739147)
"KE201400000237","KE",2014,237,"KE","NULL","NULL","NULL","NULL",11,"Mombasa",1,"Coast","CEN","U",-4.05133,39.673211,9999,23,"WGS84",0,5,c(17136101.046803, -3633751.57739147)
"KE201400000237","KE",2014,237,"KE","NULL","NULL","NULL","NULL",11,"Mombasa",1,"Coast","CEN","U",-4.05133,39.673211,9999,23,"WGS84",0,5,c(17136101.046803, -3633751.57739147)
"KE201400000237","KE",2014,237,"KE","NULL","NULL","NULL","NULL",11,"Mombasa",1,"Coast","CEN","U",-4.05133,39.673211,9999,23,"WGS84",0,5,c(17136101.046803, -3633751.57739147)
"KE201400000237","KE",2014,237,"KE","NULL","NULL","NULL","NULL",11,"Mombasa",1,"Coast","CEN","U",-4.05133,39.673211,9999,23,"WGS84",0,4,c(17136101.046803, -3633751.57739147)
"KE201400000237","KE",2014,237,"KE","NULL","NULL","NULL","NULL",11,"Mombasa",1,"Coast","CEN","U",-4.05133,39.673211,9999,23,"WGS84",0,4,c(17136101.046803, -3633751.57739147)
"KE201400000237","KE",2014,237,"KE","NULL","NULL","NULL","NULL",11,"Mombasa",1,"Coast","CEN","U",-4.05133,39.673211,9999,23,"WGS84",0,4,c(17136101.046803, -3633751.57739147)
"KE201400000237","KE",2014,237,"KE","NULL","NULL","NULL","NULL",11,"Mombasa",1,"Coast","CEN","U",-4.05133,39.673211,9999,23,"WGS84",0,4,c(17136101.046803, -3633751.57739147)
"KE201400000237","KE",2014,237,"KE","NULL","NULL","NULL","NULL",11,"Mombasa",1,"Coast","CEN","U",-4.05133,39.673211,9999,23,"WGS84",0,4,c(17136101.046803, -3633751.57739147)
"KE201400000237","KE",2014,237,"KE","NULL","NULL","NULL","NULL",11,"Mombasa",1,"Coast","CEN","U",-4.05133,39.673211,9999,23,"WGS84",0,4,c(17136101.046803, -3633751.57739147)
"KE201400000237","KE",2014,237,"KE","NULL","NULL","NULL","NULL",11,"Mombasa",1,"Coast","CEN","U",-4.05133,39.673211,9999,23,"WGS84",0,4,c(17136101.046803, -3633751.57739147)
"KE201400000237","KE",2014,237,"KE","NULL","NULL","NULL","NULL",11,"Mombasa",1,"Coast","CEN","U",-4.05133,39.673211,9999,23,"WGS84",0,4,c(17136101.046803, -3633751.57739147)
"KE201400000237","KE",2014,237,"KE","NULL","NULL","NULL","NULL",11,"Mombasa",1,"Coast","CEN","U",-4.05133,39.673211,9999,23,"WGS84",0,5,c(17136101.046803, -3633751.57739147)
"KE201400000237","KE",2014,237,"KE","NULL","NULL","NULL","NULL",11,"Mombasa",1,"Coast","CEN","U",-4.05133,39.673211,9999,23,"WGS84",0,5,c(17136101.046803, -3633751.57739147)
"KE201400000237","KE",2014,237,"KE","NULL","NULL","NULL","NULL",11,"Mombasa",1,"Coast","CEN","U",-4.05133,39.673211,9999,23,"WGS84",0,5,c(17136101.046803, -3633751.57739147)
"KE201400000237","KE",2014,237,"KE","NULL","NULL","NULL","NULL",11,"Mombasa",1,"Coast","CEN","U",-4.05133,39.673211,9999,23,"WGS84",0,5,c(17136101.046803, -3633751.57739147)
"KE201400000237","KE",2014,237,"KE","NULL","NULL","NULL","NULL",11,"Mombasa",1,"Coast","CEN","U",-4.05133,39.673211,9999,23,"WGS84",0,5,c(17136101.046803, -3633751.57739147)
"KE201400000237","KE",2014,237,"KE","NULL","NULL","NULL","NULL",11,"Mombasa",1,"Coast","CEN","U",-4.05133,39.673211,9999,23,"WGS84",0,5,c(17136101.046803, -3633751.57739147)
"KE201400000237","KE",2014,237,"KE","NULL","NULL","NULL","NULL",11,"Mombasa",1,"Coast","CEN","U",-4.05133,39.673211,9999,23,"WGS84",0,5,c(17136101.046803, -3633751.57739147)
"KE201400000237","KE",2014,237,"KE","NULL","NULL","NULL","NULL",11,"Mombasa",1,"Coast","CEN","U",-4.05133,39.673211,9999,23,"WGS84",0,5,c(17136101.046803, -3633751.57739147)
"KE201400000237","KE",2014,237,"KE","NULL","NULL","NULL","NULL",11,"Mombasa",1,"Coast","CEN","U",-4.05133,39.673211,9999,23,"WGS84",0,5,c(17136101.046803, -3633751.57739147)
"KE201400000237","KE",2014,237,"KE","NULL","NULL","NULL","NULL",11,"Mombasa",1,"Coast","CEN","U",-4.05133,39.673211,9999,23,"WGS84",0,5,c(17136101.046803, -3633751.57739147)
"KE201400000237","KE",2014,237,"KE","NULL","NULL","NULL","NULL",11,"Mombasa",1,"Coast","CEN","U",-4.05133,39.673211,9999,23,"WGS84",0,5,c(17136101.046803, -3633751.57739147)
"KE201400000237","KE",2014,237,"KE","NULL","NULL","NULL","NULL",11,"Mombasa",1,"Coast","CEN","U",-4.05133,39.673211,9999,23,"WGS84",0,5,c(17136101.046803, -3633751.57739147)
"KE201400000237","KE",2014,237,"KE","NULL","NULL","NULL","NULL",11,"Mombasa",1,"Coast","CEN","U",-4.05133,39.673211,9999,23,"WGS84",0,5,c(17136101.046803, -3633751.57739147)
"KE201400000237","KE",2014,237,"KE","NULL","NULL","NULL","NULL",11,"Mombasa",1,"Coast","CEN","U",-4.05133,39.673211,9999,23,"WGS84",0,5,c(17136101.046803, -3633751.57739147)
"KE201400000237","KE",2014,237,"KE","NULL","NULL","NULL","NULL",11,"Mombasa",1,"Coast","CEN","U",-4.05133,39.673211,9999,23,"WGS84",0,5,c(17136101.046803, -3633751.57739147)
"KE201400000237","KE",2014,237,"KE","NULL","NULL","NULL","NULL",11,"Mombasa",1,"Coast","CEN","U",-4.05133,39.673211,9999,23,"WGS84",0,5,c(17136101.046803, -3633751.57739147)
"KE201400000237","KE",2014,237,"KE","NULL","NULL","NULL","NULL",11,"Mombasa",1,"Coast","CEN","U",-4.05133,39.673211,9999,23,"WGS84",0,5,c(17136101.046803, -3633751.57739147)
"KE201400000237","KE",2014,237,"KE","NULL","NULL","NULL","NULL",11,"Mombasa",1,"Coast","CEN","U",-4.05133,39.673211,9999,23,"WGS84",0,5,c(17136101.046803, -3633751.57739147)
"KE201400000237","KE",2014,237,"KE","NULL","NULL","NULL","NULL",11,"Mombasa",1,"Coast","CEN","U",-4.05133,39.673211,9999,23,"WGS84",0,5,c(17136101.046803, -3633751.57739147)
"KE201400000237","KE",2014,237,"KE","NULL","NULL","NULL","NULL",11,"Mombasa",1,"Coast","CEN","U",-4.05133,39.673211,9999,23,"WGS84",0,5,c(17136101.046803, -3633751.57739147)
"KE201400000237","KE",2014,237,"KE","NULL","NULL","NULL","NULL",11,"Mombasa",1,"Coast","CEN","U",-4.05133,39.673211,9999,23,"WGS84",0,5,c(17136101.046803, -3633751.57739147)
"KE201400000237","KE",2014,237,"KE","NULL","NULL","NULL","NULL",11,"Mombasa",1,"Coast","CEN","U",-4.05133,39.673211,9999,23,"WGS84",0,5,c(17136101.046803, -3633751.57739147)
"KE201400000237","KE",2014,237,"KE","NULL","NULL","NULL","NULL",11,"Mombasa",1,"Coast","CEN","U",-4.05133,39.673211,9999,23,"WGS84",0,5,c(17136101.046803, -3633751.57739147)
"KE201400000237","KE",2014,237,"KE","NULL","NULL","NULL","NULL",11,"Mombasa",1,"Coast","CEN","U",-4.05133,39.673211,9999,23,"WGS84",0,5,c(17136101.046803, -3633751.57739147)
"KE201400000237","KE",2014,237,"KE","NULL","NULL","NULL","NULL",11,"Mombasa",1,"Coast","CEN","U",-4.05133,39.673211,9999,23,"WGS84",0,5,c(17136101.046803, -3633751.57739147)
"KE201400000237","KE",2014,237,"KE","NULL","NULL","NULL","NULL",11,"Mombasa",1,"Coast","CEN","U",-4.05133,39.673211,9999,23,"WGS84",0,5,c(17136101.046803, -3633751.57739147)
"KE201400000237","KE",2014,237,"KE","NULL","NULL","NULL","NULL",11,"Mombasa",1,"Coast","CEN","U",-4.05133,39.673211,9999,23,"WGS84",0,5,c(17136101.046803, -3633751.57739147)
"KE201400000237","KE",2014,237,"KE","NULL","NULL","NULL","NULL",11,"Mombasa",1,"Coast","CEN","U",-4.05133,39.673211,9999,23,"WGS84",0,5,c(17136101.046803, -3633751.57739147)
"KE201400000237","KE",2014,237,"KE","NULL","NULL","NULL","NULL",11,"Mombasa",1,"Coast","CEN","U",-4.05133,39.673211,9999,23,"WGS84",0,5,c(17136101.046803, -3633751.57739147)
"KE201400000237","KE",2014,237,"KE","NULL","NULL","NULL","NULL",11,"Mombasa",1,"Coast","CEN","U",-4.05133,39.673211,9999,23,"WGS84",0,5,c(17136101.046803, -3633751.57739147)
"KE201400000237","KE",2014,237,"KE","NULL","NULL","NULL","NULL",11,"Mombasa",1,"Coast","CEN","U",-4.05133,39.673211,9999,23,"WGS84",0,5,c(17136101.046803, -3633751.57739147)
"KE201400000237","KE",2014,237,"KE","NULL","NULL","NULL","NULL",11,"Mombasa",1,"Coast","CEN","U",-4.05133,39.673211,9999,23,"WGS84",0,5,c(17136101.046803, -3633751.57739147)
"KE201400000237","KE",2014,237,"KE","NULL","NULL","NULL","NULL",11,"Mombasa",1,"Coast","CEN","U",-4.05133,39.673211,9999,23,"WGS84",0,5,c(17136101.046803, -3633751.57739147)
"KE201400000237","KE",2014,237,"KE","NULL","NULL","NULL","NULL",11,"Mombasa",1,"Coast","CEN","U",-4.05133,39.673211,9999,23,"WGS84",0,5,c(17136101.046803, -3633751.57739147)
"KE201400000237","KE",2014,237,"KE","NULL","NULL","NULL","NULL",11,"Mombasa",1,"Coast","CEN","U",-4.05133,39.673211,9999,23,"WGS84",0,5,c(17136101.046803, -3633751.57739147)
"KE201400000237","KE",2014,237,"KE","NULL","NULL","NULL","NULL",11,"Mombasa",1,"Coast","CEN","U",-4.05133,39.673211,9999,23,"WGS84",0,5,c(17136101.046803, -3633751.57739147)
"KE201400000237","KE",2014,237,"KE","NULL","NULL","NULL","NULL",11,"Mombasa",1,"Coast","CEN","U",-4.05133,39.673211,9999,23,"WGS84",0,5,c(17136101.046803, -3633751.57739147)
"KE201400000237","KE",2014,237,"KE","NULL","NULL","NULL","NULL",11,"Mombasa",1,"Coast","CEN","U",-4.05133,39.673211,9999,23,"WGS84",0,5,c(17136101.046803, -3633751.57739147)
"KE201400000237","KE",2014,237,"KE","NULL","NULL","NULL","NULL",11,"Mombasa",1,"Coast","CEN","U",-4.05133,39.673211,9999,23,"WGS84",0,5,c(17136101.046803, -3633751.57739147)
"KE201400000237","KE",2014,237,"KE","NULL","NULL","NULL","NULL",11,"Mombasa",1,"Coast","CEN","U",-4.05133,39.673211,9999,23,"WGS84",0,5,c(17136101.046803, -3633751.57739147)
"KE201400000237","KE",2014,237,"KE","NULL","NULL","NULL","NULL",11,"Mombasa",1,"Coast","CEN","U",-4.05133,39.673211,9999,23,"WGS84",0,5,c(17136101.046803, -3633751.57739147)
"KE201400000237","KE",2014,237,"KE","NULL","NULL","NULL","NULL",11,"Mombasa",1,"Coast","CEN","U",-4.05133,39.673211,9999,23,"WGS84",0,5,c(17136101.046803, -3633751.57739147)
"KE201400000237","KE",2014,237,"KE","NULL","NULL","NULL","NULL",11,"Mombasa",1,"Coast","CEN","U",-4.05133,39.673211,9999,23,"WGS84",0,5,c(17136101.046803, -3633751.57739147)
"KE201400000237","KE",2014,237,"KE","NULL","NULL","NULL","NULL",11,"Mombasa",1,"Coast","CEN","U",-4.05133,39.673211,9999,23,"WGS84",0,5,c(17136101.046803, -3633751.57739147)
"KE201400000237","KE",2014,237,"KE","NULL","NULL","NULL","NULL",11,"Mombasa",1,"Coast","CEN","U",-4.05133,39.673211,9999,23,"WGS84",0,5,c(17136101.046803, -3633751.57739147)
"KE201400000237","KE",2014,237,"KE","NULL","NULL","NULL","NULL",11,"Mombasa",1,"Coast","CEN","U",-4.05133,39.673211,9999,23,"WGS84",0,5,c(17136101.046803, -3633751.57739147)
"KE201400000237","KE",2014,237,"KE","NULL","NULL","NULL","NULL",11,"Mombasa",1,"Coast","CEN","U",-4.05133,39.673211,9999,23,"WGS84",0,5,c(17136101.046803, -3633751.57739147)
"KE201400000237","KE",2014,237,"KE","NULL","NULL","NULL","NULL",11,"Mombasa",1,"Coast","CEN","U",-4.05133,39.673211,9999,23,"WGS84",0,5,c(17136101.046803, -3633751.57739147)
"KE201400000237","KE",2014,237,"KE","NULL","NULL","NULL","NULL",11,"Mombasa",1,"Coast","CEN","U",-4.05133,39.673211,9999,23,"WGS84",0,5,c(17136101.046803, -3633751.57739147)
"KE201400000237","KE",2014,237,"KE","NULL","NULL","NULL","NULL",11,"Mombasa",1,"Coast","CEN","U",-4.05133,39.673211,9999,23,"WGS84",0,5,c(17136101.046803, -3633751.57739147)
"KE201400000237","KE",2014,237,"KE","NULL","NULL","NULL","NULL",11,"Mombasa",1,"Coast","CEN","U",-4.05133,39.673211,9999,23,"WGS84",0,5,c(17136101.046803, -3633751.57739147)
"KE201400000237","KE",2014,237,"KE","NULL","NULL","NULL","NULL",11,"Mombasa",1,"Coast","CEN","U",-4.05133,39.673211,9999,23,"WGS84",0,5,c(17136101.046803, -3633751.57739147)
"KE201400000237","KE",2014,237,"KE","NULL","NULL","NULL","NULL",11,"Mombasa",1,"Coast","CEN","U",-4.05133,39.673211,9999,23,"WGS84",0,5,c(17136101.046803, -3633751.57739147)
"KE201400000237","KE",2014,237,"KE","NULL","NULL","NULL","NULL",11,"Mombasa",1,"Coast","CEN","U",-4.05133,39.673211,9999,23,"WGS84",0,5,c(17136101.046803, -3633751.57739147)
"KE201400000237","KE",2014,237,"KE","NULL","NULL","NULL","NULL",11,"Mombasa",1,"Coast","CEN","U",-4.05133,39.673211,9999,23,"WGS84",0,5,c(17136101.046803, -3633751.57739147)
"KE201400000237","KE",2014,237,"KE","NULL","NULL","NULL","NULL",11,"Mombasa",1,"Coast","CEN","U",-4.05133,39.673211,9999,23,"WGS84",0,5,c(17136101.046803, -3633751.57739147)
"KE201400000237","KE",2014,237,"KE","NULL","NULL","NULL","NULL",11,"Mombasa",1,"Coast","CEN","U",-4.05133,39.673211,9999,23,"WGS84",0,5,c(17136101.046803, -3633751.57739147)
"KE201400000237","KE",2014,237,"KE","NULL","NULL","NULL","NULL",11,"Mombasa",1,"Coast","CEN","U",-4.05133,39.673211,9999,23,"WGS84",0,5,c(17136101.046803, -3633751.57739147)
"KE201400000237","KE",2014,237,"KE","NULL","NULL","NULL","NULL",11,"Mombasa",1,"Coast","CEN","U",-4.05133,39.673211,9999,23,"WGS84",0,5,c(17136101.046803, -3633751.57739147)
"KE201400000241","KE",2014,241,"KE","NULL","NULL","NULL","NULL",11,"Mombasa",1,"Coast","CEN","U",-4.022911,39.682026,9999,30,"WGS84",0,5,c(17141155.5497216, -3620433.99236814)
"KE201400000241","KE",2014,241,"KE","NULL","NULL","NULL","NULL",11,"Mombasa",1,"Coast","CEN","U",-4.022911,39.682026,9999,30,"WGS84",0,5,c(17141155.5497216, -3620433.99236814)
"KE201400000241","KE",2014,241,"KE","NULL","NULL","NULL","NULL",11,"Mombasa",1,"Coast","CEN","U",-4.022911,39.682026,9999,30,"WGS84",0,5,c(17141155.5497216, -3620433.99236814)
"KE201400000241","KE",2014,241,"KE","NULL","NULL","NULL","NULL",11,"Mombasa",1,"Coast","CEN","U",-4.022911,39.682026,9999,30,"WGS84",0,5,c(17141155.5497216, -3620433.99236814)
"KE201400000241","KE",2014,241,"KE","NULL","NULL","NULL","NULL",11,"Mombasa",1,"Coast","CEN","U",-4.022911,39.682026,9999,30,"WGS84",0,5,c(17141155.5497216, -3620433.99236814)
"KE201400000241","KE",2014,241,"KE","NULL","NULL","NULL","NULL",11,"Mombasa",1,"Coast","CEN","U",-4.022911,39.682026,9999,30,"WGS84",0,5,c(17141155.5497216, -3620433.99236814)
"KE201400000241","KE",2014,241,"KE","NULL","NULL","NULL","NULL",11,"Mombasa",1,"Coast","CEN","U",-4.022911,39.682026,9999,30,"WGS84",0,5,c(17141155.5497216, -3620433.99236814)
"KE201400000241","KE",2014,241,"KE","NULL","NULL","NULL","NULL",11,"Mombasa",1,"Coast","CEN","U",-4.022911,39.682026,9999,30,"WGS84",0,4,c(17141155.5497216, -3620433.99236814)
"KE201400000241","KE",2014,241,"KE","NULL","NULL","NULL","NULL",11,"Mombasa",1,"Coast","CEN","U",-4.022911,39.682026,9999,30,"WGS84",0,5,c(17141155.5497216, -3620433.99236814)
"KE201400000241","KE",2014,241,"KE","NULL","NULL","NULL","NULL",11,"Mombasa",1,"Coast","CEN","U",-4.022911,39.682026,9999,30,"WGS84",0,5,c(17141155.5497216, -3620433.99236814)
"KE201400000241","KE",2014,241,"KE","NULL","NULL","NULL","NULL",11,"Mombasa",1,"Coast","CEN","U",-4.022911,39.682026,9999,30,"WGS84",0,5,c(17141155.5497216, -3620433.99236814)
"KE201400000241","KE",2014,241,"KE","NULL","NULL","NULL","NULL",11,"Mombasa",1,"Coast","CEN","U",-4.022911,39.682026,9999,30,"WGS84",0,5,c(17141155.5497216, -3620433.99236814)
"KE201400000241","KE",2014,241,"KE","NULL","NULL","NULL","NULL",11,"Mombasa",1,"Coast","CEN","U",-4.022911,39.682026,9999,30,"WGS84",0,5,c(17141155.5497216, -3620433.99236814)
"KE201400000241","KE",2014,241,"KE","NULL","NULL","NULL","NULL",11,"Mombasa",1,"Coast","CEN","U",-4.022911,39.682026,9999,30,"WGS84",0,4,c(17141155.5497216, -3620433.99236814)
"KE201400000241","KE",2014,241,"KE","NULL","NULL","NULL","NULL",11,"Mombasa",1,"Coast","CEN","U",-4.022911,39.682026,9999,30,"WGS84",0,4,c(17141155.5497216, -3620433.99236814)
"KE201400000241","KE",2014,241,"KE","NULL","NULL","NULL","NULL",11,"Mombasa",1,"Coast","CEN","U",-4.022911,39.682026,9999,30,"WGS84",0,4,c(17141155.5497216, -3620433.99236814)
"KE201400000241","KE",2014,241,"KE","NULL","NULL","NULL","NULL",11,"Mombasa",1,"Coast","CEN","U",-4.022911,39.682026,9999,30,"WGS84",0,5,c(17141155.5497216, -3620433.99236814)
"KE201400000241","KE",2014,241,"KE","NULL","NULL","NULL","NULL",11,"Mombasa",1,"Coast","CEN","U",-4.022911,39.682026,9999,30,"WGS84",0,4,c(17141155.5497216, -3620433.99236814)
"KE201400000241","KE",2014,241,"KE","NULL","NULL","NULL","NULL",11,"Mombasa",1,"Coast","CEN","U",-4.022911,39.682026,9999,30,"WGS84",0,5,c(17141155.5497216, -3620433.99236814)
"KE201400000241","KE",2014,241,"KE","NULL","NULL","NULL","NULL",11,"Mombasa",1,"Coast","CEN","U",-4.022911,39.682026,9999,30,"WGS84",0,5,c(17141155.5497216, -3620433.99236814)
"KE201400000241","KE",2014,241,"KE","NULL","NULL","NULL","NULL",11,"Mombasa",1,"Coast","CEN","U",-4.022911,39.682026,9999,30,"WGS84",0,5,c(17141155.5497216, -3620433.99236814)
"KE201400000241","KE",2014,241,"KE","NULL","NULL","NULL","NULL",11,"Mombasa",1,"Coast","CEN","U",-4.022911,39.682026,9999,30,"WGS84",0,5,c(17141155.5497216, -3620433.99236814)
"KE201400000241","KE",2014,241,"KE","NULL","NULL","NULL","NULL",11,"Mombasa",1,"Coast","CEN","U",-4.022911,39.682026,9999,30,"WGS84",0,5,c(17141155.5497216, -3620433.99236814)
"KE201400000241","KE",2014,241,"KE","NULL","NULL","NULL","NULL",11,"Mombasa",1,"Coast","CEN","U",-4.022911,39.682026,9999,30,"WGS84",0,5,c(17141155.5497216, -3620433.99236814)
"KE201400000241","KE",2014,241,"KE","NULL","NULL","NULL","NULL",11,"Mombasa",1,"Coast","CEN","U",-4.022911,39.682026,9999,30,"WGS84",0,5,c(17141155.5497216, -3620433.99236814)
"KE201400000241","KE",2014,241,"KE","NULL","NULL","NULL","NULL",11,"Mombasa",1,"Coast","CEN","U",-4.022911,39.682026,9999,30,"WGS84",0,5,c(17141155.5497216, -3620433.99236814)
"KE201400000241","KE",2014,241,"KE","NULL","NULL","NULL","NULL",11,"Mombasa",1,"Coast","CEN","U",-4.022911,39.682026,9999,30,"WGS84",0,5,c(17141155.5497216, -3620433.99236814)
"KE201400000241","KE",2014,241,"KE","NULL","NULL","NULL","NULL",11,"Mombasa",1,"Coast","CEN","U",-4.022911,39.682026,9999,30,"WGS84",0,5,c(17141155.5497216, -3620433.99236814)
"KE201400000241","KE",2014,241,"KE","NULL","NULL","NULL","NULL",11,"Mombasa",1,"Coast","CEN","U",-4.022911,39.682026,9999,30,"WGS84",0,5,c(17141155.5497216, -3620433.99236814)
"KE201400000241","KE",2014,241,"KE","NULL","NULL","NULL","NULL",11,"Mombasa",1,"Coast","CEN","U",-4.022911,39.682026,9999,30,"WGS84",0,5,c(17141155.5497216, -3620433.99236814)
"KE201400000241","KE",2014,241,"KE","NULL","NULL","NULL","NULL",11,"Mombasa",1,"Coast","CEN","U",-4.022911,39.682026,9999,30,"WGS84",0,5,c(17141155.5497216, -3620433.99236814)
"KE201400000241","KE",2014,241,"KE","NULL","NULL","NULL","NULL",11,"Mombasa",1,"Coast","CEN","U",-4.022911,39.682026,9999,30,"WGS84",0,5,c(17141155.5497216, -3620433.99236814)
"KE201400000241","KE",2014,241,"KE","NULL","NULL","NULL","NULL",11,"Mombasa",1,"Coast","CEN","U",-4.022911,39.682026,9999,30,"WGS84",0,5,c(17141155.5497216, -3620433.99236814)
"KE201400000241","KE",2014,241,"KE","NULL","NULL","NULL","NULL",11,"Mombasa",1,"Coast","CEN","U",-4.022911,39.682026,9999,30,"WGS84",0,5,c(17141155.5497216, -3620433.99236814)
"KE201400000241","KE",2014,241,"KE","NULL","NULL","NULL","NULL",11,"Mombasa",1,"Coast","CEN","U",-4.022911,39.682026,9999,30,"WGS84",0,3,c(17141155.5497216, -3620433.99236814)
"KE201400000241","KE",2014,241,"KE","NULL","NULL","NULL","NULL",11,"Mombasa",1,"Coast","CEN","U",-4.022911,39.682026,9999,30,"WGS84",0,3,c(17141155.5497216, -3620433.99236814)
"KE201400000241","KE",2014,241,"KE","NULL","NULL","NULL","NULL",11,"Mombasa",1,"Coast","CEN","U",-4.022911,39.682026,9999,30,"WGS84",0,3,c(17141155.5497216, -3620433.99236814)
"KE201400000241","KE",2014,241,"KE","NULL","NULL","NULL","NULL",11,"Mombasa",1,"Coast","CEN","U",-4.022911,39.682026,9999,30,"WGS84",0,3,c(17141155.5497216, -3620433.99236814)
"KE201400000241","KE",2014,241,"KE","NULL","NULL","NULL","NULL",11,"Mombasa",1,"Coast","CEN","U",-4.022911,39.682026,9999,30,"WGS84",0,3,c(17141155.5497216, -3620433.99236814)
"KE201400000241","KE",2014,241,"KE","NULL","NULL","NULL","NULL",11,"Mombasa",1,"Coast","CEN","U",-4.022911,39.682026,9999,30,"WGS84",0,3,c(17141155.5497216, -3620433.99236814)
"KE201400000241","KE",2014,241,"KE","NULL","NULL","NULL","NULL",11,"Mombasa",1,"Coast","CEN","U",-4.022911,39.682026,9999,30,"WGS84",0,3,c(17141155.5497216, -3620433.99236814)
"KE201400000241","KE",2014,241,"KE","NULL","NULL","NULL","NULL",11,"Mombasa",1,"Coast","CEN","U",-4.022911,39.682026,9999,30,"WGS84",0,5,c(17141155.5497216, -3620433.99236814)
"KE201400000241","KE",2014,241,"KE","NULL","NULL","NULL","NULL",11,"Mombasa",1,"Coast","CEN","U",-4.022911,39.682026,9999,30,"WGS84",0,5,c(17141155.5497216, -3620433.99236814)
"KE201400000241","KE",2014,241,"KE","NULL","NULL","NULL","NULL",11,"Mombasa",1,"Coast","CEN","U",-4.022911,39.682026,9999,30,"WGS84",0,5,c(17141155.5497216, -3620433.99236814)
"KE201400000241","KE",2014,241,"KE","NULL","NULL","NULL","NULL",11,"Mombasa",1,"Coast","CEN","U",-4.022911,39.682026,9999,30,"WGS84",0,5,c(17141155.5497216, -3620433.99236814)
"KE201400000241","KE",2014,241,"KE","NULL","NULL","NULL","NULL",11,"Mombasa",1,"Coast","CEN","U",-4.022911,39.682026,9999,30,"WGS84",0,4,c(17141155.5497216, -3620433.99236814)
"KE201400000241","KE",2014,241,"KE","NULL","NULL","NULL","NULL",11,"Mombasa",1,"Coast","CEN","U",-4.022911,39.682026,9999,30,"WGS84",0,4,c(17141155.5497216, -3620433.99236814)
